Asset,TrainingLabel,TrainingStart,TrainingEnd,StrikePct,Expiration,CurrentPrice
polkadot,bear,21/02/2021,01/01/2022,1.1,35,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.1,35,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.0,35,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.0,35,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.0,35,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.9,35,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.9,35,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.9,35,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.8,35,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.8,35,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.8,35,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.75,35,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.75,35,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.75,35,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.65,35,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.65,35,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.65,35,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.35,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.35,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.35,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.25,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.25,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.25,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.2,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.2,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.2,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.1,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.1,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.1,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.0,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.0,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.0,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.9,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.9,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.9,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.8,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.8,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.8,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.75,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.75,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.75,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.65,42,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.65,42,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.65,42,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.35,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.35,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.35,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.25,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.25,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.25,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.2,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.2,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.2,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.1,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.1,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.1,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.0,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.0,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.0,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.9,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.9,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.9,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.8,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.8,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.8,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.75,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.75,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.75,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.65,49,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.65,49,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.65,49,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.35,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.35,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.35,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.25,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.25,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.25,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.2,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.2,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.2,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.1,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.1,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.1,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.0,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.0,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.0,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.9,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.9,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.9,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.8,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.8,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.8,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.75,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.75,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.75,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.65,56,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.65,56,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.65,56,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.35,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.35,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.35,60,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.25,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.25,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.25,60,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.2,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.2,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.2,60,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.1,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.1,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.1,60,29.76663909
polkadot,bull,21/08/2020,04/11/2021,1.0,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,1.0,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,1.0,60,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.9,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.9,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.9,60,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.8,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.8,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.8,60,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.75,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.75,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.75,60,29.76663909
polkadot,bull,21/08/2020,04/11/2021,0.65,60,29.76663909
polkadot,bear,21/02/2021,01/01/2022,0.65,60,29.76663909
polkadot,full,19/08/2020,03/01/2022,0.65,60,29.76663909
dogecoin,bull,06/09/2020,01/01/2022,1.35,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,1,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,1,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,1,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,3,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,3,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,3,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,7,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,7,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,7,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,14,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,14,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,14,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,21,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,21,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,21,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,28,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,28,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,28,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,35,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,35,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,35,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,42,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,42,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,42,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,49,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,49,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,49,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.1,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.0,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.0,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.0,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.9,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.9,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.9,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.8,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.8,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.8,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.75,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.75,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.75,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,0.65,56,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,0.65,56,0.174564854
dogecoin,full,15/12/2013,03/01/2022,0.65,56,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.35,60,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.35,60,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.35,60,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.25,60,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.25,60,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.25,60,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.2,60,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.2,60,0.174564854
dogecoin,full,15/12/2013,03/01/2022,1.2,60,0.174564854
dogecoin,bull,06/09/2020,01/01/2022,1.1,60,0.174564854
dogecoin,bear,06/01/2018,13/03/2020,1.1,60,0.174564854
